trial,blend_rate,borrow_penalty,equal_weight_blend,momentum_lookback,rebalance_freq,spread_penalty,zero_negative,Month_0,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Month_13,Month_14,Month_15,Month_16,Month_17,Month_18,Month_19,Month_20,Month_21,Month_22,Month_23,Month_24,Month_25,Month_26,Month_27,Month_28,Month_29,Month_30,Month_31,Month_32,Month_33,Month_34,Month_35,Mean_Sharpe,Var_Sharpe,Std_Sharpe,Min_Sharpe,Max_Sharpe,Objective_Value,Duration_s
113,0.7236120406514012,0.07417503966057114,0.09577230765744149,27,47,0.013282441037674522,True,-2.169766,-5.615965,0.107694,4.163172,-0.442956,3.149942,-1.748045,2.740298,2.423699,0.897380,1.257274,-6.452249,-4.454006,0.595587,0.755077,0.907589,-1.390749,2.093094,-2.364299,0.761278,-0.699008,-0.465980,-2.583479,5.527463,4.132016,0.341961,5.151836,0.142336,0.876715,-2.744211,-1.690202,5.825331,5.829894,0.513875,-1.425674,2.103958,0.445858,9.101923,3.016939,-6.452249,5.829894,0.147785,0.1
400,0.5023546763876243,0.09334386019239169,0.17730369267704893,8,40,0.013037577366327035,True,0.708233,-7.440931,4.604227,2.460064,2.590297,0.619337,-1.685790,2.992259,-2.745493,-2.555312,-0.217646,-3.616870,-0.559833,0.828982,5.010673,-0.099882,-0.363308,3.376391,-0.267938,-0.384350,-0.214695,-1.644548,-2.316704,4.813532,3.510408,1.080119,4.406579,1.208670,1.692772,-4.199387,-0.766175,6.358047,-2.340568,-0.582563,-2.384648,4.156654,0.445294,9.025315,3.004216,-7.440931,6.358047,0.148223,0.1
486,0.22491920382905975,0.09680580495744946,0.2427016505826588,25,41,0.01363409827271036,True,-2.196784,-5.600709,-0.362187,3.686148,-0.279947,2.793607,-2.940009,2.721130,1.990973,0.336987,1.761287,-3.979798,-5.191868,0.702749,-0.961359,1.635645,-1.552733,2.805288,-3.409949,1.144260,-1.068395,-0.207436,-2.295364,7.021789,3.965437,0.656417,5.301496,0.787065,1.537307,-2.892126,-1.348503,5.483067,4.683627,0.551170,-2.756849,3.477630,0.444418,9.405781,3.066885,-5.600709,7.021789,0.144909,0.1
436,0.42886395185089093,0.09620236478559131,0.23093176671626026,25,46,0.012774561774903315,True,-2.239297,-5.603838,-0.384534,3.712870,-0.283831,2.815891,-2.940789,2.749935,1.981571,0.371133,1.749475,-3.980473,-5.206807,0.716373,-0.962765,1.642404,-1.616435,2.819304,-3.403220,1.105951,-1.056156,-0.209312,-2.291589,7.019461,3.978741,0.659996,5.313254,0.785503,1.542350,-2.870763,-1.379687,5.510462,4.674778,0.570465,-2.738396,3.430098,0.443948,9.433973,3.071477,-5.603838,7.019461,0.144539,0.1
314,0.7858539229478565,0.09343769441196367,0.21922545932496462,15,3,0.05033702457575111,True,1.788874,-3.248292,0.785833,2.201878,-0.528597,3.681250,-1.788268,5.054970,3.502853,-4.749005,-0.597714,-4.424277,3.637794,-2.498757,-0.702908,0.308592,-0.508969,4.698443,-3.351658,1.489610,-0.633155,-0.426750,-3.744850,0.440959,2.417099,0.238487,1.784000,1.357729,2.316239,-3.359843,5.270642,5.178688,3.025603,-2.709500,-1.362185,1.351287,0.441558,8.072681,2.841246,-4.749005,5.270642,0.155410,0.1
269,0.8127433558821491,0.07793117006746031,0.24329651477859718,14,18,0.0027607633865112955,True,0.176686,-8.382511,0.313920,1.428638,1.511697,2.432348,-3.017782,4.666445,-0.743472,-1.570610,2.911364,-2.482634,-2.830079,-0.236535,-0.175729,-2.277525,0.472433,2.051497,-1.477109,2.242563,-0.762747,-3.572541,-2.246683,3.405940,1.184721,0.850097,4.422066,1.394566,1.543888,-1.213820,3.332623,6.277725,2.151518,0.482447,-0.153878,3.747391,0.440470,7.829779,2.798174,-8.382511,6.277725,0.157413,0.1
170,0.599389606943751,0.046375527051818945,0.2622275450009342,20,70,0.07537290650969587,True,-0.479145,-5.562068,0.409414,3.780501,-0.965425,-1.098217,-2.925038,3.198378,1.825106,-0.337235,2.267950,-5.884216,-1.601169,2.787024,1.277322,0.537786,0.515709,2.780810,-0.929005,-0.008603,-0.363920,0.862770,-3.633730,7.014157,3.516217,0.351875,4.904711,-0.910412,2.363046,-3.394349,0.008749,5.728398,3.779408,0.577640,-2.609095,-2.085035,0.436120,8.582088,2.929520,-5.884216,7.014157,0.148871,0.1
18,0.926612708773323,0.05026790232288615,0.14373713440018346,60,5,0.06095643339798969,False,-2.484109,-5.228721,1.387076,1.881912,-0.239087,3.072527,-1.639132,4.930041,3.215442,-1.676861,1.201372,-1.893890,-5.333321,1.826160,-0.600180,1.240217,0.740273,0.669762,-0.979275,0.272804,-0.454967,0.293864,-0.880641,0.475850,2.698194,-0.205037,4.310440,0.774476,1.451538,-5.395397,3.016055,4.637711,5.810322,-0.580677,-1.402168,0.629141,0.431714,7.106370,2.665778,-5.395397,5.810322,0.161947,0.1
34,0.7615735018061627,0.05015162946871996,0.4774756016616606,174,74,0.05113423988609378,True,2.277604,-5.375399,0.607069,1.392025,1.391626,2.346573,-2.837908,5.819525,1.780464,-2.032035,1.480343,-1.624343,-2.673956,-0.905272,2.169192,1.342119,0.553952,0.094051,-3.889733,1.028021,-0.884692,1.472776,-1.892346,0.599238,-0.886281,0.051911,7.148338,-1.354559,1.428685,-3.102141,3.501716,3.080564,4.803874,-1.289615,-1.527974,1.337276,0.428630,7.003981,2.646504,-5.375399,7.148338,0.161961,0.1
451,0.4562275212883297,0.08459672861365694,0.24374368957435794,11,25,0.008783038102449797,True,0.386044,-6.466427,4.230551,2.311975,3.167806,2.025468,-1.560370,3.693386,-2.503899,-2.120225,1.982255,-1.187660,-3.500735,-2.063926,1.608925,-1.292212,-1.262088,3.357939,-0.891881,-0.315313,-0.658404,0.541502,-3.795747,3.940372,2.952894,2.437663,2.088363,1.466416,1.330847,-1.810666,4.033826,6.106805,-2.887165,0.170925,-1.725568,1.636903,0.428572,7.540573,2.746010,-6.466427,6.106805,0.156071,0.1
471,0.4659901715196362,0.08934723356374699,0.2098155873318263,25,60,0.01777425114661085,True,-2.264093,-5.594645,-0.419645,3.735930,-0.331209,2.846826,-2.947516,2.874357,1.961360,0.459260,1.748752,-4.104539,-5.232340,0.755735,-0.855377,1.723579,-1.715425,2.818924,-3.376294,1.094501,-1.023001,-0.324303,-2.371850,6.857586,3.922698,0.634971,5.156774,0.712195,1.555278,-2.864416,-1.433792,5.516408,4.669429,0.627249,-2.693173,3.293107,0.428147,9.380680,3.062790,-5.594645,6.857586,0.139790,0.1
17,0.5977988047139083,0.09717820827209607,0.1805269858900618,106,57,0.0363629602379294,True,-0.208945,-6.897111,2.394926,2.242230,1.050773,2.012961,-3.082752,5.841801,2.183107,-1.556670,1.266418,-1.457090,-4.667449,0.387969,-0.517260,-0.377697,2.693588,-0.722073,-3.973553,1.057998,-1.057721,1.090657,-0.490046,-0.483528,0.800169,-0.256270,5.595839,0.048577,1.717898,-3.696376,4.561281,4.664360,5.759958,-0.704292,0.327058,-0.135624,0.428142,8.179708,2.860019,-6.897111,5.841801,0.149699,0.1
55,0.5125661956885561,0.08080660344471646,0.18838258344787848,40,45,0.07416677477063299,False,-3.175396,-6.194776,1.628061,3.236323,0.539419,4.801849,-1.723373,1.925558,2.795476,-0.764599,2.701697,-3.208320,-3.292446,2.432935,0.020951,1.686487,-0.732796,1.580259,-2.122316,2.035268,0.469745,-0.037920,-1.664191,0.618143,2.983083,0.105587,5.359348,0.697013,0.911331,-4.282406,-1.040382,3.821767,5.755729,-0.110397,-1.184429,-1.184541,0.427437,7.274431,2.697115,-6.194776,5.755729,0.158479,0.1
305,0.3406588906816612,0.0888566083567392,0.22061767350453107,25,30,0.020628885571371405,True,-2.226912,-5.594515,-0.390294,3.712504,-0.343855,2.824323,-2.943924,2.837221,1.967910,0.440422,1.768635,-4.132503,-5.219477,0.745440,-0.842123,1.727269,-1.649422,2.803576,-3.382235,1.156375,-1.036361,-0.359384,-2.393316,6.835960,3.907987,0.628301,5.093183,0.702584,1.553454,-2.889204,-1.406403,5.472255,4.676372,0.617855,-2.711452,3.340855,0.424753,9.338308,3.055865,-5.594515,6.835960,0.138996,0.1
198,0.4777834080112172,0.0865628796706604,0.21715051521549134,28,30,0.02461165393586299,True,-2.384688,-5.921753,0.657154,4.025636,-0.232954,3.275728,-2.608425,3.284887,2.298788,0.977898,1.474293,-6.443545,-4.092348,1.484393,0.115493,1.237306,-1.396260,2.157958,-2.939103,-0.251365,-0.488259,-0.096538,-2.454836,3.693898,4.858473,0.525757,5.270004,0.274360,0.382031,-3.184576,-1.415260,5.432849,6.634324,0.282199,-2.514765,3.320657,0.423317,9.712999,3.116568,-6.443545,6.634324,0.135828,0.1
247,0.7718317229230862,0.08726911969756661,0.14581121631897037,25,25,0.01262798144678037,True,-2.501352,-5.616340,-0.531689,3.854048,-0.356862,2.964763,-2.942220,2.986675,1.897812,0.590377,1.684518,-4.091152,-5.409532,0.822823,-0.849300,1.743368,-2.039018,2.900627,-3.291443,0.889813,-0.963558,-0.318345,-2.332339,6.886349,3.970166,0.665272,5.229869,0.698954,1.576392,-2.768486,-1.584576,5.656354,4.617364,0.729420,-2.595450,3.065236,0.423293,9.570798,3.093671,-5.616340,6.886349,0.136825,0.1
330,0.6828754438640268,0.08169343689801462,0.16709116743248636,25,26,0.012686200838133413,True,-2.279395,-5.543769,-0.565114,3.766071,-0.301442,2.867053,-2.979833,3.237079,1.920196,0.538491,1.679583,-4.202867,-5.537889,0.823072,-0.548428,1.819613,-1.974302,2.812203,-3.225460,0.868611,-0.933535,-0.313366,-2.410534,6.690611,3.822907,0.661316,5.224166,0.643927,1.488423,-2.781178,-1.536524,5.677362,4.671865,0.672111,-2.568526,2.967677,0.420838,9.446807,3.073566,-5.543769,6.690611,0.136922,0.1
392,0.7226839000881505,0.08848434026041789,0.1261680658323154,25,26,0.010309031792556596,True,-2.602967,-5.634233,-0.554963,3.901107,-0.365203,3.001194,-2.932244,2.964316,1.880754,0.627929,1.665460,-4.051815,-5.508277,0.836717,-0.907095,1.724262,-2.130204,2.935152,-3.278874,0.832758,-0.954916,-0.300935,-2.295065,6.878251,4.014129,0.683499,5.276368,0.715829,1.584635,-2.737676,-1.627229,5.694395,4.593862,0.758923,-2.573841,3.033852,0.420774,9.653055,3.106937,-5.634233,6.878251,0.135430,0.1
373,0.5407315224642097,0.09769352683343369,0.2158801130239154,12,20,0.0028528170119059473,True,-0.284369,-7.626822,1.184923,2.689189,2.282864,2.197364,-2.053305,3.489199,2.684767,-3.410432,1.843710,-1.539124,-1.313929,-2.192611,-1.055826,-2.142831,-0.436941,2.919180,-0.844785,-1.843406,-1.063529,4.305808,-3.536947,2.336904,3.190556,1.201926,3.286999,0.518029,1.977118,-3.437358,6.905831,5.934187,-3.781112,-0.035368,0.455590,2.316968,0.420067,9.013648,3.002274,-7.626822,6.905831,0.139916,0.1
308,0.8063590673357154,0.08413928317852687,0.18562349335415432,8,21,0.005170811232512163,True,1.204520,-7.130885,4.575270,2.292129,2.549948,0.597807,-2.121147,3.158920,-2.741772,-2.422642,-0.061654,-3.239922,-0.804168,0.462349,4.742675,-0.027993,-1.240710,3.161182,-0.340444,0.104649,-0.451770,-1.445791,-2.349814,4.525834,3.183269,1.428601,4.388117,1.288894,1.536309,-4.262847,-0.887252,6.162636,-1.852264,-0.709815,-2.280906,4.120818,0.419781,8.548229,2.923735,-7.130885,6.162636,0.143577,0.1
411,0.7409707572131421,0.0908965841062834,0.09677068544594314,15,27,0.037567654994275564,True,-3.243278,-5.619651,0.380919,2.199381,1.408464,1.671583,-1.761521,3.873420,-1.461042,-0.506035,0.508569,-1.636984,-1.548444,1.034054,-4.036574,-1.761595,-1.575534,3.389213,-1.904781,0.526139,0.880329,0.862770,0.016665,5.386231,2.942147,1.849642,3.531442,0.484042,2.550254,-2.220776,1.649621,5.618901,1.583627,0.660094,-0.796445,0.150556,0.419039,6.124437,2.474760,-5.619651,5.618901,0.169325,0.1
441,0.49129755154715676,0.09711885001744856,0.21708217329555624,76,22,0.019443278491685978,True,-2.350305,-5.266176,1.406103,1.629252,0.929389,4.243409,-2.945255,2.925628,2.704723,-1.166582,1.489362,-0.727994,-5.745592,2.406654,-0.744572,-0.881516,1.170200,-0.458757,-1.706296,0.254729,-0.979230,1.262774,1.285468,0.924395,1.455655,-1.123615,5.192763,0.480611,0.711816,-3.470013,3.312823,4.072662,6.098588,-0.878228,-1.062863,0.598384,0.418011,6.829039,2.613243,-5.745592,6.098588,0.159959,0.1
395,0.8083318497590727,0.08847447821499463,0.12414806002937591,37,26,0.019991543069728928,True,-3.084658,-6.014038,1.288260,3.599384,1.434389,4.167433,-2.777089,3.404938,3.181403,-0.805936,2.884809,-2.497621,-1.624875,1.133356,0.413085,0.779088,-1.028060,1.637347,-2.243215,0.972286,-0.029697,1.351060,-2.554865,-0.474485,3.625961,0.191154,5.826198,0.028591,-0.309650,-4.107368,-1.349333,4.405028,5.621878,-0.225009,-0.953730,-0.909566,0.415457,7.424491,2.724792,-6.014038,5.826198,0.152473,0.1
380,0.5291763626538077,0.09325960476974642,0.22819222741487805,168,23,0.005297683753771408,True,2.073383,-5.783312,0.693034,1.876685,1.390764,3.388236,-3.132830,6.723136,0.384289,-2.010602,1.128723,-0.876630,-3.987223,-0.582985,2.276008,2.544487,1.023722,-0.806751,-3.483523,-0.165276,-0.872633,1.263722,-1.321996,0.456302,-1.985500,0.237773,8.644857,-1.799650,2.036996,-2.889967,2.613817,3.538720,4.536428,-1.363445,-0.646077,-0.175632,0.415196,8.371010,2.893270,-5.783312,8.644857,0.143504,0.1
220,0.48145963798285185,0.09225481737913771,0.2198752750677593,25,25,0.026155942859002714,True,-2.370563,-5.662772,-0.302888,3.738989,-0.430527,2.826373,-2.889848,2.504897,1.943549,0.405854,1.817621,-4.114488,-5.220374,0.729349,-1.026015,1.655730,-1.582854,2.838288,-3.415342,1.307782,-1.092104,-0.455136,-2.366430,6.989152,3.979335,0.630493,4.961799,0.733856,1.570957,-2.924457,-1.408305,5.366077,4.635589,0.653566,-2.753075,3.541713,0.411550,9.406455,3.066994,-5.662772,6.989152,0.134187,0.1
304,0.5213510550997282,0.08465720055764034,0.2092127465043717,11,23,0.015409863617958718,True,0.198423,-6.538851,4.278769,2.354094,3.224586,2.053128,-1.461807,3.649762,-2.632189,-2.116132,1.982255,-1.184512,-3.534074,-2.084116,1.635888,-1.446042,-1.483513,3.474009,-0.832532,-0.427518,-0.660141,0.420312,-3.892517,4.253907,3.112682,2.393213,1.998345,1.552020,1.334618,-1.558891,4.216142,6.080758,-3.324828,0.250578,-1.681562,1.198963,0.411201,7.832502,2.798661,-6.538851,6.080758,0.146928,0.1
228,0.4398090002086199,0.08844985140951236,0.247188327371243,25,22,0.030149005527759995,True,-2.180865,-5.616438,-0.284494,3.665356,-0.402984,2.768624,-2.915006,2.631678,1.978438,0.364575,1.837955,-4.192434,-5.186033,0.715047,-0.866087,1.716681,-1.456837,2.775447,-3.406424,1.370823,-1.088426,-0.506433,-2.444472,6.821534,3.872756,0.610476,4.873726,0.688767,1.554820,-2.964847,-1.336416,5.321730,4.679649,0.608244,-2.770544,3.537636,0.410423,9.249691,3.041330,-5.616438,6.821534,0.134948,0.1
209,0.3568885136961178,0.08762894209731324,0.18403380789488005,11,35,0.08389976733999052,True,-0.889463,-7.425305,0.501350,2.155424,3.002932,0.619337,-1.038627,3.599307,2.766910,-1.840098,1.982255,-0.627964,-4.620628,-0.168719,1.612207,-2.039810,-1.411421,4.165910,-1.882993,-0.455088,-1.068015,-1.629985,-4.076217,7.466414,3.717293,0.669760,1.080335,3.999105,1.841814,-3.428097,4.143249,4.598328,-3.820583,0.426845,-1.338449,4.156654,0.409555,9.706129,3.115466,-7.425305,7.466414,0.131459,0.1
10,0.7836849426704513,0.006355835028602364,0.38253448281312785,174,51,0.03308980248526492,False,2.304679,-5.455353,0.554642,1.343046,1.346516,2.422110,-2.880294,6.103486,1.762828,-2.027155,1.358422,-1.412990,-2.781279,-0.607869,2.045404,1.197255,0.620010,0.022379,-3.982020,0.879791,-0.814374,1.369375,-1.900467,0.472311,-1.117706,0.088327,7.478962,-1.585163,1.381522,-3.080862,3.504119,3.076983,4.710835,-1.328235,-1.309020,0.910177,0.407511,7.198663,2.683032,-5.455353,7.478962,0.151884,0.1
33,0.847488924382811,0.07024840839871092,0.48606803680750843,176,60,0.0697015740995268,True,2.437285,-5.391299,0.558066,1.459222,1.534124,2.193753,-2.758028,5.633153,1.667661,-2.182337,1.527982,-1.726071,-2.744064,-1.501723,2.021527,1.742285,0.122788,0.292288,-3.727184,0.680717,-0.948137,1.845674,-1.806242,0.740269,-1.067818,0.012153,7.313756,-1.347569,1.386656,-3.083865,3.592264,2.987523,4.845757,-1.306218,-1.614680,1.240268,0.406387,7.125337,2.669333,-5.391299,7.313756,0.152243,0.1
77,0.7261439436676744,0.08627972429159039,0.002043232096092834,49,9,0.01678192283248627,True,-2.606817,-5.455813,0.969094,0.466741,-0.112101,4.271121,-2.069617,3.281021,3.362994,-1.138309,2.110471,-2.708137,-1.591017,3.297094,-0.208168,1.019080,-0.815898,-0.717673,-2.477223,-1.498008,-0.731876,0.784918,-0.006807,0.469026,3.264443,-0.092905,4.115660,0.739605,1.429960,-3.575602,3.369479,4.961823,5.290791,-0.545511,-0.589141,-1.634953,0.406326,6.432939,2.536324,-5.455813,5.290791,0.160203,0.1
41,0.23680211361740222,0.07578461104643691,0.02443728139138208,87,22,0.03559726786512616,False,-3.460511,-5.459959,2.064624,2.609205,1.953372,4.190627,-3.058054,3.929425,2.533562,-1.490364,1.440892,-0.231382,-5.898021,0.969793,-0.162790,-0.961661,2.119683,-1.026799,-2.483651,-0.303919,-1.496525,0.864486,0.926751,0.396893,2.762796,-1.577910,5.277869,0.255851,1.380973,-3.520454,4.329661,4.734570,4.968409,-0.903720,-0.480094,-0.573794,0.406107,7.883348,2.807730,-5.898021,5.277869,0.144639,0.1
57,0.20610813119364071,0.06543116531545443,0.2701123387061834,48,74,0.007671015584893694,False,-3.200307,-4.971364,-0.026037,2.055590,0.128922,3.437863,-2.305980,4.867329,3.249607,-1.231217,2.450184,-3.324798,-4.829514,2.059125,-0.079339,1.349262,0.704181,0.397689,-2.374114,0.768215,-0.236593,0.132514,-2.075421,-0.022316,1.685069,-0.081588,5.637431,1.514000,1.523601,-3.413195,1.621209,4.668387,5.132422,-0.423440,-0.842273,0.577024,0.403392,7.052307,2.655618,-4.971364,5.637431,0.151902,0.1
74,0.6968863715336459,0.09507381622151156,0.28931626694219637,42,12,0.022999426804392244,True,-1.791891,-5.472178,1.559801,1.522578,-0.545242,3.274221,-2.242185,2.819858,2.642507,-0.470951,1.738396,-5.751998,-1.097787,2.229951,0.293047,1.106977,0.146666,1.001198,-2.749950,1.998421,-1.374328,0.327691,-1.115544,-1.417176,3.955555,0.654798,5.123402,0.728847,0.599774,-4.399058,1.235995,5.291153,5.906085,-0.278958,-1.624308,0.572812,0.399949,7.279781,2.698107,-5.751998,5.906085,0.148233,0.1
480,0.7701562492392379,0.07993120816284921,0.06832738844091735,14,18,0.0394975818124751,True,-0.231831,-8.876149,0.087067,1.810426,1.601309,2.762185,-2.620314,4.608340,-1.156866,-0.243600,3.558063,-1.953551,-3.334386,0.308650,-2.104932,-3.238052,-0.432084,2.246080,-1.795183,2.655557,-0.663347,-5.507680,-2.335003,5.354339,1.371358,0.475654,4.343584,1.224400,1.540140,-0.715266,3.144314,6.463578,0.363476,0.876573,0.515675,4.294487,0.399917,9.591400,3.096998,-8.876149,6.463578,0.129131,0.1
30,0.5425473186538515,0.03701587002554444,0.5799928914262017,189,77,0.09148643902204485,False,2.757672,-5.453545,0.770684,0.825396,1.407587,1.935092,-2.752614,5.203055,1.979652,-2.015136,1.198925,-1.946791,-2.167973,-0.027217,1.527670,1.232868,1.650647,0.452967,-4.107424,1.099464,-1.183014,1.043115,-2.036222,1.690126,-1.774794,-0.045496,6.274493,-1.081254,1.129393,-3.118796,3.443985,2.724462,5.162465,-1.215592,-2.002018,1.808074,0.399720,6.711082,2.590576,-5.453545,6.274493,0.154298,0.1
409,0.4919063083455094,0.03576421398840702,0.154284513079314,11,23,0.00013670468676967636,True,1.578115,-6.024118,4.616753,2.064395,2.776526,-4.667565,-2.110343,3.627364,-0.655261,-2.043808,0.916357,-2.409064,-4.260658,-1.342083,1.933847,-0.775879,-0.610894,3.068744,-0.263110,0.786096,-0.315377,2.374977,-4.102629,4.122201,1.918321,2.157503,2.442612,0.377626,1.074101,-0.637086,3.000030,6.084349,-0.179680,0.328242,-1.922662,1.405774,0.398159,7.405123,2.721236,-6.024118,6.084349,0.146315,0.1
331,0.6475590549980694,0.05712498160624489,0.19455067642977794,20,28,0.0210788635759879,True,-0.587049,-5.530594,0.397303,3.883649,-1.004303,-0.122128,-2.918397,2.823062,1.595307,-0.055517,2.305455,-5.173886,-3.755139,2.685251,0.944584,0.545824,0.127453,2.568199,-0.868072,-0.232371,-0.402834,-2.626944,-3.324865,7.177839,3.365610,0.449424,4.695492,-0.341693,2.239331,-2.932438,-0.032769,6.078475,4.164352,0.595397,-2.403588,-0.137516,0.394220,8.572282,2.927846,-5.530594,7.177839,0.134645,0.1
20,0.4566240519773887,0.05357746840747585,0.11191110623991253,77,52,0.06335297107608948,False,-2.714855,-5.356464,1.769656,1.801410,0.768117,4.555912,-2.757835,3.418737,2.535830,-0.957593,1.268740,-1.243734,-6.467151,2.518386,-0.891446,-0.515489,1.304498,-0.010857,-1.863617,0.228663,-0.950222,1.193032,0.806809,1.531351,1.299128,-1.023702,5.334453,0.480721,0.407121,-3.488708,3.242930,4.277792,5.508612,-0.968155,-0.829425,-0.169006,0.390101,7.213003,2.685703,-6.467151,5.508612,0.145251,0.1
362,0.6052546272347751,0.09048075056527763,0.25505012300982455,14,22,0.004232368753608678,True,-1.131086,-5.556575,0.326107,2.102461,2.097542,2.015934,-1.871047,3.499319,-2.223470,-1.127055,4.059707,-1.652156,-3.113710,-0.602786,-2.018338,-1.546629,-1.240977,2.364529,-1.408310,2.019309,-0.348120,-3.873058,-1.856689,3.916296,2.378142,1.828137,4.058130,0.040591,1.113692,-2.297609,3.095231,5.526698,1.545593,0.149889,-0.108815,3.735109,0.386000,6.658889,2.580482,-5.556575,5.526698,0.149584,0.1
24,0.9096691394120939,0.03492095746126609,0.4679253275145743,181,52,0.03390297910487007,False,2.826592,-5.434111,0.590240,1.068991,1.495389,2.005522,-2.857264,5.778728,1.646110,-1.964738,1.214077,-1.560802,-1.986240,-0.535648,1.463324,0.517914,0.919240,0.223306,-4.682668,0.239911,-1.000360,1.268660,-1.646162,1.009377,-1.581087,0.044439,7.323955,-1.418725,1.314545,-2.898306,3.806955,2.944045,5.105264,-1.282901,-1.490888,1.291417,0.382169,7.170061,2.677697,-5.434111,7.323955,0.142723,0.1
324,0.44718814053381045,0.0885966047013134,0.2708957984182906,14,32,0.015334187109686061,True,-1.118168,-5.552457,0.302369,2.126459,2.083167,2.002160,-1.824473,3.532089,-2.135102,-1.063420,4.153984,-1.686123,-3.042761,-0.482727,-2.233774,-1.572952,-1.271673,2.369513,-1.519327,2.226097,-0.313585,-4.602301,-1.947234,4.409978,2.439036,1.776201,4.160436,-0.024676,1.117508,-2.245133,3.145413,5.414841,1.448105,0.138443,-0.253904,3.686344,0.378954,7.003465,2.646406,-5.552457,5.414841,0.143196,0.1
62,0.7559281637716113,0.08143871436008815,0.20211903709717072,14,24,0.0014268663295819812,True,-1.144874,-5.874523,0.574517,2.068677,2.041908,2.058547,-1.945781,3.486591,-2.467892,-1.252770,3.813206,-1.616853,-3.498883,-0.601773,-1.977323,-1.589426,-1.381326,2.335339,-1.098631,1.872800,-0.289147,-3.137982,-1.810488,3.947580,2.154625,1.905022,3.718971,0.073906,1.263248,-2.083168,2.911236,5.602657,1.541842,0.231994,-0.091955,3.889334,0.378589,6.566215,2.562463,-5.874523,5.602657,0.147744,0.1
322,0.4284199134806311,0.08228013269422857,0.20745668956324595,8,18,0.007461595783408067,True,1.155771,-10.326836,4.719871,2.244517,1.756314,1.154589,-2.238666,3.158510,-2.272520,-2.318072,-0.102594,-3.190582,-0.697767,0.048756,4.776845,-0.312981,-0.775840,3.741353,-0.184427,0.362841,-1.639180,-0.689015,-2.521182,4.324511,2.411825,1.165887,4.876275,2.107637,0.879265,-3.937029,0.067007,6.609648,-1.117025,-0.679476,-2.409506,3.335610,0.374565,10.022016,3.165757,-10.326836,6.609648,0.118318,0.1
353,0.4983010967672142,0.0956370890055737,0.21371222581252866,11,63,0.05960113016048574,True,-0.715549,-7.531567,0.501350,2.108302,3.065250,0.619337,-1.114324,3.660107,2.766910,-1.822552,1.982255,-0.864466,-3.890022,-1.270725,1.408125,-2.010418,-1.353558,4.045656,-1.765764,-0.742264,-0.984156,-1.564023,-4.374562,6.459990,3.713164,1.191176,1.537500,3.372066,1.551017,-3.428097,5.146726,4.864253,-4.161016,0.245262,-1.333527,4.156654,0.374125,9.587633,3.096390,-7.531567,6.459990,0.120826,0.1
327,0.4851116731496464,0.08746949244342421,0.24706290734786626,11,31,0.016842664875465332,True,0.198224,-6.579854,4.225652,2.278698,3.172193,2.022694,-1.455789,3.698203,-2.491244,-2.075535,1.982255,-1.276002,-3.411297,-1.985849,1.665064,-1.407777,-1.488678,3.441400,-0.996320,-0.402636,-0.705731,0.108972,-3.904943,4.190086,3.139144,2.296078,2.081858,1.587868,1.313816,-2.866926,4.421282,5.992931,-3.077853,0.195237,-1.719009,1.301031,0.374090,7.936556,2.817189,-6.579854,5.992931,0.132788,0.1
340,0.7368379835004805,0.02616763319954004,0.1280886805110174,22,21,0.01571176358539968,True,-0.661188,-4.808965,-0.254901,3.392968,-0.221390,0.834427,-2.966334,3.873409,1.631590,-0.130486,2.062487,-5.482025,-6.049900,1.740317,2.300066,1.241911,-0.378378,1.878560,-1.618828,-0.409602,-0.448975,-1.948446,-3.048096,5.548431,3.172999,0.126403,5.583466,-0.159616,1.161062,-2.722227,0.077243,5.801773,5.302735,0.512084,-2.810177,0.879509,0.361164,8.849617,2.974831,-6.049900,5.801773,0.121407,0.1
216,0.3731306466627654,0.08811226220516175,0.21014684493406346,14,29,0.021625631927868542,True,-1.455825,-5.574926,0.262369,2.210870,2.148289,2.052407,-1.739563,3.456797,-2.389623,-0.939942,4.231374,-1.530786,-3.176355,-0.413602,-2.680351,-1.804727,-1.589626,2.460843,-1.453535,2.348513,-0.230731,-4.871781,-1.856114,4.856330,2.609408,1.766309,4.132457,-0.132150,1.137292,-2.111271,3.087681,5.462416,0.948113,0.248812,-0.068329,3.528770,0.359161,7.355709,2.712141,-5.574926,5.462416,0.132427,0.1
65,0.9981664420058327,0.09277002637682731,0.28294849449943055,11,33,0.004902267810319844,True,0.297203,-6.597266,4.169468,2.189891,3.168489,1.991352,-1.549512,3.734561,-2.350621,-2.074429,1.982255,-1.099694,-3.288753,-1.961639,1.566797,-1.277128,-1.339091,3.364723,-1.100086,-0.453647,-0.707909,-0.272860,-3.836890,3.563103,3.044380,2.346220,2.209893,1.518738,1.314689,-3.445621,4.286278,6.091872,-2.837569,0.073998,-1.708962,1.911389,0.358989,7.812129,2.795019,-6.597266,6.091872,0.128439,0.1
